ID Candidato,PI,12,Nota Candidatura,E1,C1,E2,C2,E3,C3,E4,C4,E5,C5
24765,15.4,16.3,15.85,1503,9015,1517,A013,300,9252,1000,9119,204,9081
24766,16.3,14.3,15.3,602,9104,3113,9010,1203,9113,1108,9813,3164,8516
24767,18.8,14.6,16.7,3063,9186,902,9181,3181,L154,3045,9188,7001,9500
24768,17,13.8,15.4,300,9351,1000,9146,1113,9548,501,9119,7020,L067
24769,14.4,15.2,14.8,1105,L209,507,9026,3153,9205,400,9257,3012,L194
24770,14.4,18.4,16.4,1204,9011,1516,9023,1203,9113,3241,9056,3155,9500
24771,19.7,16.9,18.3,1506,9135,3112,9876,1517,A013,7230,L067,150,9135
24772,19.3,19.3,19.3,3031,L140,3163,9751,1000,9002,3055,L158,3083,9123
24773,16.6,14.2,15.4,1502,L010,3101,9853,1503,L079,1504,8358,1516,9448
24774,18.4,14.8,16.6,6800,L189,1501,9071,7020,L068,1504,8358,1103,8258
24775,17.3,19.4,18.35,3135,9117,3134,9866,1306,L150,7230,L068,1516,9238
24776,17.1,17.7,17.4,1518,L221,1107,L251,1105,9123,204,9081,1000,9146
24777,14.1,14.7,14.4,7230,9890,3065,9147,904,9147,7230,L066,3145,9763
24778,15.4,13.6,14.5,1000,9096,1202,9005,1506,9133,3131,9807,3142,9853
24779,18.5,11.6,15.05,1518,L209,1109,9026,3181,9853,300,9204,1000,9146
24780,16.6,16,16.3,7110,9995,6800,L030,7210,L068,1000,9192,6800,9219
24781,16.4,16.8,16.6,1000,9019,502,8067,506,9548,3117,9476,1507,9554
24782,19.1,19,19.05,3031,9990,6800,L030,501,8408,1110,9708,1515,9129
24783,17.7,19.1,18.4,3121,9254,604,9081,1518,L162,1110,9813,1204,9379
24784,20,13.2,16.6,3242,9112,300,9012,1518,L162,3118,9455,3042,9084
24785,20,14.4,17.2,1103,9086,1000,9146,3181,L154,3122,L033,3163,9123
24786,20,10.9,15.45,1518,9257,300,9016,3031,9140,1508,9791,1111,9707
24787,15.1,17.3,16.2,903,9096,1000,L188,7080,9500,3112,9005,300,9015
24788,14.8,19.5,17.15,906,9155,3105,9178,3062,9774,1518,9089,3062,9717
24789,18.5,15.2,16.85,3117,9058,3152,L124,901,9554,3163,9148,3063,8519
24790,16,16.9,16.45,904,9081,1107,9181,6800,L188,1107,9023,1518,9121
24791,18.1,13.9,16,902,9182,3162,9853,1502,L010,1114,9066,1506,9139
24792,15.8,14.6,15.2,604,9147,3031,8015,3163,9087,903,9224,3102,9104
24793,15.6,15,15.3,400,9020,7002,9500,1518,L221,1504,9078,903,9015
24794,17.8,17.3,17.55,3151,9853,501,9455,1507,9554,1103,9385,1000,9023
24795,18.6,13,15.8,1113,9548,3011,9140,501,9113,201,8509,170,9081
24796,13.4,15.7,14.55,503,9229,3064,9105,1510,9841,206,9351,3138,L030
24797,15.5,16.8,16.15,6800,L188,7220,L067,7020,L068,1000,9195,604,L173
24798,18.3,13.5,15.9,1000,L215,3143,9152,1202,9219,6800,9157,1101,9554
24799,17.1,13.7,15.4,6810,L277,3042,9853,1503,9209,1104,9081,503,9147
24800,15.4,16.9,16.15,3063,L023,602,9015,7080,9500,6800,9189,400,8184
24801,17.3,18.1,17.7,1105,9099,3121,9254,3012,L194,3117,8015,203,9011
24802,14.7,18.5,16.6,1107,9192,1517,9147,3122,9119,1107,9694,3092,9157
24803,17.3,14.8,16.05,7001,9500,1201,9752,1519,9098,1114,9066,300,9204
24804,16.8,16.6,16.7,1105,L209,3242,9644,1501,9071,1501,9257,3042,9853
24805,20,14.7,17.35,502,9078,7230,L067,1518,9345,300,9125,203,9210
24806,15.3,17.9,16.6,906,8259,903,L167,1202,9005,1516,9238,3153,9205
24807,19.2,16,17.6,300,9002,6810,L282,3186,9238,7001,9500,1502,9072
24808,10.8,14.4,12.6,602,L090,3331,9069,1506,8413,1000,9113,5402,9007
24809,18,15.7,16.85,3131,8264,1516,9229,1105,L236,1518,9099,1000,9192
24810,16.7,15.5,16.1,1105,9540,1518,L209,505,9773,1502,9904,502,9078
24811,14.4,15,14.7,1518,L162,7045,8149,3062,9774,3117,9991,1000,9209
24812,18.3,15.8,17.05,1000,L229,300,9252,1516,9019,1201,9752,7230,9890
24813,20,18.4,19.2,1108,9813,3151,9563,1309,8083,3186,L116,3054,L021
24814,14.7,19,16.85,3165,9731,1105,L209,7230,9890,903,L209,501,9257
24815,18,17.5,17.75,7220,L161,1000,9098,1510,9162,3031,9242,1519,9104
24816,15.6,12.1,13.85,1504,9078,1000,9192,501,9257,150,9219,6800,L030
24817,10.9,15.8,13.35,1107,L251,1518,9257,501,9011,1000,9229,3064,9105
24818,14.5,17.2,15.85,3042,9933,1107,9694,3163,9743,300,9194,903,L231
24819,18,15.6,16.8,7001,9500,1204,9011,501,9141,3134,8005,3117,8015
24820,19.8,17,18.4,3141,L259,1506,9182,1518,9257,1204,9554,7085,9500
24821,12,14,13,150,L041,3118,9121,6800,9081,7210,8149,1000,9023
24822,19.5,13.3,16.4,3023,9152,903,9116,7220,L068,501,8408,6800,9081
24823,16.7,15.6,16.15,7085,9500,201,9204,906,9155,3102,9112,6800,9119
24824,17.4,16.3,16.85,1107,9240,3082,9147,1105,9540,3242,9112,501,L285
24825,16.4,11.8,14.1,1306,9219,1101,9554,3064,9105,1105,9540,1514,8411
24826,16.1,12.1,14.1,7002,9500,1518,9121,1000,9113,7015,8149,300,9119
24827,16.8,15,15.9,505,9773,1101,9554,3013,9500,3118,9455,400,9139
24828,16.9,16.3,16.6,3103,9243,7055,9500,1110,9708,3112,L134,7110,9995
24829,15.5,16.9,16.2,3054,9147,203,9540,150,9238,3101,9238,7002,9500
24830,18.8,19.2,19,1105,L209,3112,8307,7015,9549,1110,9813,3135,9098
24831,16,17.5,16.75,300,9853,6810,L282,3023,9119,1000,9056,3182,9994
24832,15,15.6,15.3,6800,8366,3101,8476,1000,9381,1516,9448,7003,9500
24833,13.3,12.5,12.9,1203,9123,1202,9853,300,L223,1105,L236,3042,9853
24834,16.2,15.3,15.75,3082,9205,6810,L281,903,9224,6800,9019,1000,9455
24835,14.2,18.4,16.3,3105,9178,501,9448,1506,9914,505,9779,3032,8311
24836,18.7,14.5,16.6,1201,L237,1103,8258,1202,9853,7005,9500,1517,9081
24837,16.1,18.2,17.15,7230,9549,1518,9455,1107,L251,902,9240,6800,9081
24838,18.9,15.6,17.25,7093,9500,3138,9045,3135,9123,1511,9219,903,L231
24839,14.3,15.2,14.75,3063,9061,6810,L278,502,8067,3054,9242,1103,9385
24840,14.2,11,12.6,3041,9752,3134,9053,1107,9139,505,9133,1510,9162
24841,19.4,18.6,19,3134,9227,3101,9853,501,9113,3033,9873,3145,9763
24842,17.7,18.8,18.25,7220,L161,1515,9086,3181,9054,3121,9773,903,9099
24843,19.3,16.6,17.95,3161,L164,1502,9754,7210,9549,903,9224,501,9123
24844,17,16.4,16.7,3134,9227,3103,8525,3186,L116,1202,9196,400,9494
24845,15.2,15.1,15.15,604,9081,1000,9056,1000,9455,3123,9130,6810,L278
24846,14.3,12.5,13.4,400,9494,1000,9499,400,9119,1518,L221,906,L188
24847,15,18.4,16.7,3138,8097,3011,9888,6800,9189,150,L041,300,9069
24848,15.3,11.3,13.3,1202,9196,1103,L227,1510,9707,3151,9054,3135,9119
24849,18,13.3,15.65,3062,9668,1204,9554,400,9240,3032,8311,7001,9500
24850,15.1,14.6,14.85,1517,9081,1321,9076,1000,L188,1000,9006,3118,9108
24851,17.7,16,16.85,3134,9867,3062,9774,7002,9500,501,8408,1000,L229
24852,17.1,16,16.55,3139,9921,3062,9853,1515,9087,3135,9125,3117,9058
24853,16.9,19.1,18,1000,9147,170,9081,1515,8377,7020,9500,7015,9504
24854,18.8,16.2,17.5,3081,9070,3062,8093,1517,A006,1000,9113,501,9257
24855,17.1,13.6,15.35,7080,9500,1516,8364,903,9119,3153,9629,1110,9847
24856,17.4,18.7,18.05,3081,9070,1503,9381,1504,8358,1204,9707,1510,9841
24857,16.2,14.8,15.5,3102,9690,400,9918,5402,9007,3063,8519,1518,L162
24858,16.8,16.9,16.85,604,9081,3013,9504,1114,9066,1203,9113,1507,9554
24859,15.4,14,14.7,501,9448,1518,L162,902,9182,502,8067,3102,9690
24860,14.5,19.3,16.9,3117,9147,501,9448,7001,9500,7040,9549,300,9123
24861,11.9,16.9,14.4,6800,9119,3241,9152,3012,L140,3145,9763,1105,L209
24862,15.4,15.7,15.55,1000,9209,1101,9554,6800,L188,1000,9223,1502,8399
24863,15.5,15.2,15.35,1000,9113,1000,9006,1000,9353,3113,9010,3134,9043
24864,17.4,12.5,14.95,6800,9257,3145,9808,1503,L096,501,9119,5402,9070
24865,11.4,14.5,12.95,503,9240,3101,9851,7020,L068,1506,9006,1203,9113
24866,14.7,13.8,14.25,1503,L214,7020,L068,3101,9492,3155,9500,1105,9104
24867,19.4,13.4,16.4,1502,8399,1204,9540,3135,9119,3135,9119,3081,9023
24868,16.2,14.6,15.4,400,9740,3152,9862,7230,8143,400,9020,1517,A006
24869,16.6,16.1,16.35,300,L187,3062,9254,3101,8476,1105,9540,1515,9087
24870,15.7,17.6,16.65,1103,9086,1501,9071,1506,9182,1503,9141,603,9243
24871,16.4,16.8,16.6,3123,9130,503,9081,1105,9540,203,9011,3143,9994
24872,14.6,14.7,14.65,7065,9500,3062,9675,505,9139,3122,L033,203,9210
24873,14.7,16.2,15.45,7055,9556,501,9011,3011,9888,502,9078,501,9113
24874,14.1,15.7,14.9,3143,9152,3033,9470,6800,9019,1518,9345,3134,9058
24875,14.3,18.4,16.35,7001,9500,3123,9130,3101,9853,501,9146,3105,9207
24876,14,16.7,15.35,1504,8358,3117,8015,505,9773,1000,9195,1103,9011
24877,15,20,17.5,1503,9146,1000,9019,1105,L236,3105,9178,1506,9204
24878,15.9,14.7,15.3,3118,L085,1515,9011,3081,8337,7210,9861,1103,9146
24879,15,11.7,13.35,3241,9152,6800,9885,602,9003,502,8067,1516,8364
24880,16,15.6,15.8,507,9026,3182,9123,1507,9554,7015,9504,1511,9219
24881,20,15.9,17.95,902,9204,1510,9841,901,9554,604,9147,3042,9853
24882,18.8,15.3,17.05,902,9006,3041,L029,400,9139,505,L109,1000,9134
24883,18.1,15.8,16.95,1110,9708,6800,9119,1518,L209,1504,8358,6810,L282
24884,15.5,17,16.25,3081,9084,3113,8439,3012,9235,7220,L066,1519,9098
24885,15.8,14.6,15.2,1000,9015,7005,9500,1000,9209,3101,9853,400,L205
24886,14.8,15.7,15.25,1103,9011,150,L041,1507,9813,7230,9504,1517,9210
24887,17.1,17.7,17.4,1111,9707,3113,8438,3105,9254,1518,9257,7010,9500
24888,16.2,17.8,17,7002,9500,6800,9157,902,9139,1510,9162,3152,9112
24889,14.5,15.5,15,300,9011,7045,8149,1107,9694,1504,9078,3181,9853
24890,14.7,13.1,13.9,506,9548,1506,8458,506,9548,3105,9207,3181,9347
24891,16.3,14.6,15.45,1518,L162,3081,9023,502,9078,1105,9540,902,9020
24892,12.8,18.4,15.6,300,9252,1105,9104,3063,9061,1201,9752,1000,L215
24893,12.4,17.3,14.85,3141,L003,906,9155,3135,9117,1105,9104,1506,9182
24894,15.4,11.5,13.45,201,9204,3141,8419,501,9455,903,9119,1000,9499
24895,15.8,15,15.4,7045,9500,3117,9991,902,9006,3131,9807,1204,9707
24896,12.5,12.7,12.6,903,L167,3103,L127,1509,9847,1201,9086,3062,9675
24897,15.8,18.4,17.1,3064,9105,602,9104,1503,9209,1000,9785,3013,9500
24898,19.3,18,18.65,400,9075,3142,L179,501,9113,6800,9119,901,9554
24899,13.7,17.2,15.45,3113,9231,204,9152,1202,9204,1107,9192,507,9026
24900,17,16,16.5,160,8571,1103,9385,1516,9002,3103,9007,1113,9548
24901,18.5,13.8,16.15,6810,L282,1202,9147,170,9254,1518,9257,903,9099
24902,15.3,17.3,16.3,604,9229,501,9113,1110,9813,507,9026,3131,8002
24903,16.1,12.9,14.5,7015,8149,1107,9139,3012,L194,3062,9054,6800,9156
24904,14.2,15.7,14.95,1503,9113,3118,9455,1519,9098,1506,9182,150,L041
24905,12.8,18.3,15.55,5402,9007,3134,9227,1518,L162,7030,9500,6800,9081
24906,12.8,17.5,15.15,3121,9254,503,9147,7220,L161,1103,9086,1502,9904
24907,15.4,16,15.7,901,9554,602,9012,901,9554,903,9119,400,9020
24908,17.5,17,17.25,1000,9012,901,9554,1000,L188,906,9155,3105,9178
24909,16.7,13.7,15.2,1502,L010,3138,9045,7002,9500,400,9112,1105,9540
24910,18.1,14,16.05,3083,9089,902,9145,1202,9219,3022,9238,300,9016
24911,13.1,17.9,15.5,3186,9179,501,9011,7110,8011,1519,9098,1000,9089
24912,16.2,19.4,17.8,1518,9099,1000,9223,903,L231,1107,9197,7005,9500
24913,16.6,16.2,16.4,3118,9109,7220,8149,7230,8143,904,9081,1103,8258
24914,12.8,17.2,15,1103,8258,1203,9113,1503,9381,3135,9117,1105,9104
24915,10.9,14.3,12.6,3134,9205,1519,9912,1105,L209,400,9071,505,L109
24916,14.3,17,15.65,1518,9099,1107,9240,3092,9205,150,9181,1515,9087
24917,11.9,18.7,15.3,150,9181,1000,9785,1504,9078,1503,9011,7210,L068
24918,17,15.3,16.15,3134,9205,1510,9841,1105,L236,3065,9058,6800,9098
24919,16.6,15.5,16.05,1504,8358,400,L205,3135,9117,3102,9112,906,L188
24920,17.3,16.6,16.95,1518,9345,1103,L227,1000,9078,1504,8358,501,9099
24921,17.3,15.6,16.45,502,9078,501,9455,3163,9087,3182,8296,1202,9803
24922,17,13.4,15.2,903,L209,1107,9143,1109,9219,505,9139,3102,9205
24923,16.7,14,15.35,400,9257,1510,9841,1518,L239,604,9219,3164,9664
24924,20,17.3,18.65,7040,9500,7015,9504,1306,9219,7105,9789,503,9147
24925,13.2,11.6,12.4,506,9813,3043,9125,300,9455,1110,9813,3182,9123
24926,14.8,16.8,15.8,501,9113,7065,9500,7003,9500,1107,9139,904,9081
24927,16.7,17.5,17.1,3011,9869,1510,9162,1107,9006,3062,9054,1203,9113
24928,18.2,14.8,16.5,911,9078,3145,9808,1518,9099,507,9026,400,9257
24929,15.4,12,13.7,6810,L282,3181,9853,1507,9554,3023,9242,3152,L124
24930,15.8,12.8,14.3,6810,L281,3043,9125,3113,9010,1000,9113,3135,9936
24931,16.5,15.1,15.8,7080,9500,502,8067,1502,L010,1517,A013,1107,L251
24932,16.3,14.7,15.5,3134,9043,602,9003,1105,9104,1114,9066,400,9707
24933,16.9,15.8,16.35,1107,9192,3123,9130,1503,9119,503,9240,1518,9123
24934,16.5,13.4,14.95,7010,9500,1000,9056,1000,9012,3022,9010,3102,9886
24935,18.7,17.2,17.95,1000,9192,6800,9157,3101,9238,903,9116,1000,9192
24936,13.4,13.4,13.4,3131,8264,1502,9790,3063,9061,501,8408,1000,9123
24937,15.2,17.2,16.2,1504,9078,3012,L194,506,9548,1000,9209,1104,9081
24938,15.5,16.2,15.85,3118,9121,1507,9554,7035,L068,1101,9554,3141,L259
24939,15.5,16.7,16.1,7220,9504,1109,9026,7110,9217,1105,L236,3032,8311
24940,15.7,15.9,15.8,3103,9457,3135,9117,904,9081,3151,9005,902,9006
24941,16.2,16.4,16.3,1518,9099,206,9351,903,8036,7080,9500,400,9104
24942,13.3,13.8,13.55,1514,8411,1105,9099,6800,L030,1000,9002,1518,9099
24943,18.7,16.4,17.55,1103,L227,1511,9219,300,9119,3242,L186,6810,L276
24944,15.3,18.5,16.9,1105,9540,1000,L218,1000,L229,1204,9554,1510,9841
24945,18.8,12.8,15.8,3092,9089,1103,8258,300,9123,1204,9554,903,9123
24946,13.6,18.1,15.85,3063,8029,503,9240,3045,9213,903,9096,7210,L067
24947,17.4,17.3,17.35,1503,9385,504,9832,1000,9098,1513,L040,1202,9853
24948,17.1,14.9,16,3112,L134,203,9011,1307,9119,502,9078,7035,L068
24949,17.5,14,15.75,504,9494,1113,9548,1000,9181,1514,8411,1107,L251
24950,14.3,18.4,16.35,300,9081,1000,9113,3102,9147,1000,9104,1202,9081
24951,19.1,17.1,18.1,1506,9917,1109,9026,3134,9053,1508,9791,3242,9112
24952,18.1,13.4,15.75,3031,9152,902,9204,1201,9752,1000,9195,3105,L131
24953,11.2,16.5,13.85,1510,9162,7002,9500,3023,9994,1517,A006,1506,9182
24954,17,17.7,17.35,3161,9016,902,9139,7035,L066,7210,9861,3055,9726
24955,15.8,13.2,14.5,3053,L275,3134,9867,1107,9006,1202,9204,1104,9081
24956,20,13.7,16.85,400,9740,3134,8005,903,9116,3134,9053,502,9078
24957,20,15.9,17.95,3052,9485,3162,9853,902,9204,1000,9257,1000,9192
24958,17.8,10.8,14.3,3081,9084,300,9119,3045,9213,1519,9098,903,9116
24959,16.2,16.7,16.45,160,9185,1000,L218,1000,9119,300,9252,1105,L209
24960,17,10.9,13.95,3087,9254,3102,9112,1105,9104,1105,9125,1506,8413
24961,13.8,15.2,14.5,1506,9182,1518,L162,602,9818,902,9182,1514,8411
24962,15.2,14.3,14.75,3141,L259,3045,9242,7020,L066,1503,9146,1506,8413
24963,15.9,17.7,16.8,502,8067,1516,9448,7220,L066,1516,9240,7002,9500
24964,14,17.8,15.9,1321,9076,7230,9861,1308,9081,3013,9500,3061,9673
24965,18.9,18,18.45,1000,L188,1503,L214,3155,9504,1515,9129,7001,9500
24966,13.9,15.2,14.55,3103,L127,1516,8363,3242,9644,1504,8358,6800,8366
24967,12.3,14.7,13.5,1000,L188,903,9209,400,9257,7210,8141,1107,L251
24968,15.9,14.7,15.3,7003,9500,3091,9652,1000,9381,3062,9853,903,9123
24969,17.6,16.1,16.85,3012,L194,1516,8102,7055,9556,903,L167,1000,9192
24970,16.3,14.5,15.4,906,L188,3134,9716,6800,9257,1000,9019,1105,L224
24971,18,16,17,3163,9723,1107,9204,3063,8519,505,9779,1109,9219
24972,17.7,13.8,15.75,1000,9243,1502,9790,904,9081,3101,9851,1516,8111
24973,14.2,16.6,15.4,3062,9774,400,9257,300,L202,904,9081,300,9011
24974,16.8,16,16.4,1202,9005,6800,9189,3081,9563,602,9209,3122,9119
24975,13.9,17.8,15.85,502,9078,1516,8109,3117,9058,1306,9069,1501,9071
24976,10.3,15,12.65,7001,9500,150,9238,3151,9563,501,L285,1506,9139
24977,17.5,16.5,17,501,9209,6800,9189,300,9113,7230,9861,3152,L124
24978,17.7,12.9,15.3,3082,9148,1107,9182,3163,9087,1506,8413,3182,9123
24979,12.6,16.7,14.65,3135,9117,6800,9081,3045,9188,1000,9455,503,9229
24980,18.5,17.4,17.95,501,9119,501,9119,1107,9006,1202,9147,3135,9098
24981,18.3,17.4,17.85,501,9455,3182,9109,3053,L275,203,9210,1519,9104
24982,16.2,17.5,16.85,3135,9936,1000,9499,3063,L023,1000,L188,6800,9119
24983,14.6,18.2,16.4,3153,9628,1000,L229,1000,9104,3117,9058,1504,8358
24984,14.8,15.6,15.2,300,9146,3135,9119,1518,9125,300,L223,3165,9731
24985,20,17.7,18.85,501,9455,1105,9096,1503,L096,300,9125,3062,L095
24986,14.8,16.3,15.55,1519,9104,3082,9173,1105,9540,7003,9500,1000,9223
24987,15,15.8,15.4,1508,9791,505,9779,904,9081,3153,9630,1000,L229
24988,20,15.4,17.7,3134,9058,1000,9056,3103,9457,3182,9994,1504,8358
24989,13.1,17.7,15.4,1202,9081,3182,9152,3135,9117,505,9135,400,9351
24990,14.6,19.6,17.1,1518,9099,3154,L100,7001,9500,7055,9556,1103,L227
24991,16.5,15.3,15.9,300,9119,3161,9016,506,9548,603,9069,1110,9708
24992,17,15.1,16.05,300,9455,1506,8458,6800,8109,150,9240,7220,L067
24993,17.8,16.8,17.3,502,8067,7210,9549,1510,9841,3143,9152,1000,9141
24994,16.8,16,16.4,7035,8149,3101,9492,3135,9123,7003,9500,3134,9053
24995,17.2,11.4,14.3,1518,9474,502,8067,1510,9162,3163,9723,300,L209
24996,20,15,17.5,1105,9099,3051,9003,1000,L188,505,9143,1110,9813
24997,14.9,12.9,13.9,3161,9016,3181,9054,3131,8264,3117,9476,1000,9181
24998,16.3,14.7,15.5,7035,L068,3152,9119,502,8067,1000,9229,1105,9089
24999,18,13.9,15.95,903,L231,1518,L221,7230,9504,7230,L066,3152,L069
25000,17.4,17.3,17.35,5402,9007,1308,9081,502,9078,7015,9504,1103,9385
25001,16.8,16.4,16.6,3138,8097,6800,8109,3032,L181,1107,L251,502,8067
25002,15.1,14.5,14.8,1000,9817,6800,8014,1000,9123,7005,9500,3164,9664
25003,15.8,17.9,16.85,3181,9853,602,8262,3032,8409,1104,9081,400,9351
25004,16.6,16.3,16.45,1518,L239,1506,L288,3138,8398,1519,9912,201,9817
25005,17.4,14.2,15.8,3118,9089,501,9104,3013,9500,3011,9205,1307,9107
25006,16.6,14,15.3,3135,9125,1518,9345,1503,9381,3113,8438,7210,9504
25007,18.5,15.8,17.15,1110,9813,3022,9010,300,9194,1103,L096,3065,9147
25008,19.6,14.4,17,3087,9148,203,9540,7220,L161,1501,9257,1504,8358
25009,13.7,16.8,15.25,6810,L281,203,9011,3063,9801,1103,9011,3063,9186
25010,17.7,13,15.35,400,9048,506,9548,1104,9081,300,9252,1105,9125
25011,12.8,18.4,15.6,3145,L008,300,9099,1107,9006,1000,9126,1518,L239
25012,12.6,17.4,15,1000,9113,1202,9196,3011,9869,3145,L008,1518,9123
25013,10,18,14,7220,9549,1518,9099,3081,8337,3182,9123,3182,9994
25014,17.6,18.6,18.1,901,9554,902,9006,507,9026,1518,9125,1518,9345
25015,17.6,15.9,16.75,3122,L033,903,9116,1510,9162,7015,9500,1107,L251
25016,15.9,15.8,15.85,503,9240,3112,8307,400,9025,604,9026,3105,9087
25017,15.3,10.8,13.05,1503,L204,1507,9554,1204,9554,1201,L237,501,8408
25018,13.7,17,15.35,3117,8015,1506,9182,3113,8439,904,9147,506,9548
25019,16.4,15.8,16.1,3032,8311,1503,9226,7210,9549,3153,9630,507,9026
25020,18.6,16.5,17.55,300,9069,1510,9162,501,9099,400,9020,300,9123
25021,14.2,16.7,15.45,1518,L221,1101,9554,1105,9540,3091,9005,903,L167
25022,13.7,14.8,14.25,3064,L209,3138,8398,1503,L096,3065,9147,507,9026
25023,14.7,14.2,14.45,902,9252,1519,9912,3117,9870,903,9104,1518,9121
25024,15.2,15.6,15.4,1000,9119,501,9119,1503,L214,3182,8517,1105,9099
25025,18.4,16.3,17.35,1516,8102,1502,8399,3091,8339,1518,L162,1502,9072
25026,12.4,12.1,12.25,3138,9045,903,9116,400,9707,604,9147,201,8509
25027,15.3,16.7,16,7015,9833,1107,9240,906,L188,1506,9182,505,9773
25028,16.7,14,15.35,3134,9043,3062,9675,7230,L066,204,9240,1518,9099
25029,14.7,17,15.85,1502,L010,6800,9119,300,9113,1000,9089,3151,9005
25030,18.1,14.2,16.15,400,9147,501,8408,1000,9817,300,9223,1000,9056
25031,17.2,17.7,17.45,3113,9222,1000,9006,3103,9074,1502,8399,400,9219
25032,20,17.6,18.8,206,9351,3113,8439,1504,8358,7065,9500,3138,8097
25033,20,16.6,18.3,3061,L009,3135,9455,3101,9851,7220,8149,7230,9890
25034,17.9,14.4,16.15,6810,L277,1501,G008,300,9119,1516,9229,1517,A006
25035,16.4,16.2,16.3,1306,L150,501,9011,3062,9254,7035,9500,1519,9098
25036,14.7,18.7,16.7,1000,9209,1504,8358,3064,9105,150,9181,6800,9157
25037,18.1,15.2,16.65,3123,9003,1000,9146,1517,A013,3152,9112,7015,9500
25038,14.5,12.6,13.55,6800,9927,3113,9010,3112,9876,7210,L068,506,9548
25039,12.9,14.3,13.6,1201,9752,3145,9763,300,L209,1518,9121,150,9135
25040,16.6,14.9,15.75,1507,9554,1000,9688,3143,9498,1114,9066,1506,9133
25041,16.7,15.7,16.2,903,9096,1514,8411,3102,9741,6800,9098,3101,9797
25042,17.5,14.5,16,1000,9078,1506,9182,7230,L068,501,9119,903,9104
25043,12.7,15.7,14.2,1105,9099,1105,9540,1518,L162,1101,9554,1000,9113
25044,16.9,18.4,17.65,904,9081,140,8031,6810,L282,3102,9205,501,9455
25045,14,17.3,15.65,7015,9500,501,9146,204,9152,1105,9104,3043,9125
25046,15.6,19,17.3,1506,9139,903,9113,903,L231,3061,9016,1504,8358
25047,15.1,14.8,14.95,3163,9123,1516,9229,1101,9554,506,9813,3092,9128
25048,13.2,11.9,12.55,1507,9554,3102,9104,3113,9191,901,9554,602,9104
25049,15.4,16.5,15.95,7035,L068,903,9116,3117,9476,400,9257,3153,9629
25050,14.4,16,15.2,1202,9005,1109,9026,1518,L162,1516,9002,206,9351
25051,14.7,18.2,16.45,1518,9123,502,8067,5402,9007,204,9152,3153,9627
25052,15.6,20,17.8,1518,9257,1506,8104,3117,9058,1517,A006,1518,L162
25053,18.7,18.7,18.7,3117,8015,3092,9128,3122,9147,903,L167,1110,9813
25054,14.8,16.3,15.55,3152,9123,1503,L204,3012,8016,1000,9078,400,L258
25055,19.4,13.5,16.45,3121,9084,3118,9109,1000,9127,300,9146,6800,9189
25056,14.2,16.3,15.25,902,9006,7035,L068,1516,8364,3063,9801,1518,9099
25057,15.7,13.6,14.65,1000,9081,1504,8358,3064,9105,1507,9554,1501,9069
25058,19,17.4,18.2,1507,9554,903,9099,3186,L116,3113,9231,3182,9152
25059,19.4,18.7,19.05,7015,9833,3145,9763,7105,9745,3182,9123,1000,9223
25060,15.6,15.8,15.7,400,9139,7002,9500,1107,9139,400,9351,1506,9182
25061,18.3,19,18.65,400,L042,1114,9066,3135,9119,1107,L251,300,9351
25062,14.6,17.9,16.25,1107,9006,1107,L251,7110,9163,1306,9196,300,9123
25063,16.5,14.1,15.3,1000,9119,1114,9066,1502,L010,3117,9889,3134,9053
25064,17.9,18.8,18.35,1518,L221,3134,9227,902,9139,3131,9807,3134,9205
25065,15.7,12.7,14.2,902,9139,502,9078,3011,9888,3135,9117,1101,9554
25066,12.4,17,14.7,3135,9119,1507,9554,501,L285,3135,9119,3031,L140
25067,11.6,17.4,14.5,1511,9219,1518,9125,7001,9500,1502,9790,400,9071
25068,18.3,18.1,18.2,3062,9675,7002,9500,1000,9056,1105,9104,902,9182
25069,14.2,18.5,16.35,3153,9629,3134,9043,7035,L066,1109,9026,1514,9143
25070,14.2,18.2,16.2,602,9104,1101,9554,903,9116,400,9016,3103,9729
25071,18.3,11.9,15.1,503,9147,3134,9053,1204,9554,300,9351,3101,9851
25072,14.4,16.3,15.35,602,9003,3081,8337,1519,9912,1518,L162,501,9104
25073,17.7,14.2,15.95,3041,9752,903,9209,1518,L162,400,L258,6810,L282
25074,17.8,18.1,17.95,1503,L204,1107,9143,1107,9139,6800,9257,7015,9501
25075,17.2,16.9,17.05,3134,9053,1202,9147,1107,9197,3101,9853,3105,9087
25076,16.3,16,16.15,1107,9240,1000,9195,501,9099,1201,9752,3242,9644
25077,19,15.7,17.35,3118,9109,501,8408,3045,8309,7035,L068,3117,9991
25078,16.6,14.5,15.55,604,9081,602,9209,1104,9147,1202,9219,902,9240
25079,16.7,15.6,16.15,1518,L162,150,9219,1000,9119,6800,8014,1518,9455
25080,13.3,16.3,14.8,1307,L208,602,9760,7230,8141,1104,9081,7020,9504
25081,19.7,12.8,16.25,1203,L209,501,9123,505,9773,1000,9181,3186,9179
25082,13.6,14.7,14.15,3131,8002,3103,9074,3182,9123,3063,8519,3101,9853
25083,13.8,15.7,14.75,7220,L067,903,9224,1516,9002,6800,9119,3122,9119
25084,15.4,16.5,15.95,1507,9554,400,9016,501,9146,1504,8358,502,8067
25085,16,16.2,16.1,1514,8411,300,9455,1508,9791,1518,9096,1501,G008
25086,14.7,19.2,16.95,1105,9540,400,9139,1105,L209,1518,9455,507,9026
