ID Candidato,PI,12,Nota Candidatura,Curso 1,,Curso 2,,Curso 3,,Curso 4,,Curso 5,
22875,17.9,15.2,16.55,604,9081,203,9016,1000,9209,6800,9885,1000,L215
22876,14.2,16.3,15.25,903,L231,5402,8399,,,,,,
22877,16.8,13.6,15.2,1108,9813,1202,9196,1516,8014,300,L221,,
22878,15.5,13.4,14.45,3103,L127,400,9240,,,,,,
22879,19.1,15.1,17.1,1105,9540,1505,9494,7220,9504,1000,L188,,
22880,16.8,12.8,14.8,3131,8264,3163,9087,6800,9157,903,9116,300,9252
22881,14.9,15.2,15.05,400,9025,1516,8111,6810,L282,901,9554,,
22882,15,15.4,15.2,3117,8015,1502,9754,7040,L101,502,8067,,
22883,14.9,15.4,15.15,1111,9707,400,9104,1103,9011,,,,
22884,19.8,18.6,19.2,3102,9690,300,9212,,,,,,
22885,16.4,14.2,15.3,505,9139,400,9494,3135,9098,502,8067,,
22886,18,16,17,3081,8337,503,9240,300,9113,300,9069,,
22887,16,16.7,16.35,7092,9500,3163,9123,1107,9181,,,,
22888,16.6,17.1,16.85,1000,9353,1000,9817,1105,9104,,,,
22889,13,19.5,16.25,3154,L100,1516,8109,3031,9242,,,,
22890,17.1,17.5,17.3,902,9240,502,8067,3141,L259,,,,
22891,14,16,15,3165,9731,1000,9257,,,,,,
22892,16.9,19.8,18.35,1000,L218,503,9147,,,,,,
22893,14.6,17.8,16.2,1503,9212,1518,L162,1518,9099,3152,L124,3031,9990
22894,17.3,14.5,15.9,1000,9146,3064,9770,3065,9119,5402,9007,,
22895,15.4,17.9,16.65,505,9132,1506,9204,3105,9087,,,,
22896,14.5,17.1,15.8,3135,9112,3152,9862,400,9740,,,,
22897,15.8,14.9,15.35,7110,9217,300,L209,7210,L067,,,,
22898,15.6,14.1,14.85,1516,9240,1515,9099,7230,9861,,,,
22899,16.6,18.7,17.65,400,9257,1203,9113,1516,9448,3153,9629,,
22900,15.9,18.4,17.15,3062,L095,1103,9146,7230,9549,3064,9089,,
22901,11.5,11.8,11.65,3134,9053,3131,9807,1000,9257,3123,9130,3141,9003
22902,17.3,16.9,17.1,3153,9629,903,9123,150,9652,1503,9015,7035,9500
22903,14.6,15.5,15.05,7002,9500,904,9081,3131,9084,1204,9554,,
22904,14.8,17.8,16.3,7002,9500,3153,9629,1517,A006,,,,
22905,14.8,15.4,15.1,7001,9500,3242,L186,1110,9708,1518,9345,3152,9862
22906,11.4,13.4,12.4,3242,9380,1508,9791,3113,8439,3153,9157,1506,8458
22907,13.7,14.9,14.3,903,9096,3012,L140,,,,,,
22908,15.7,16.8,16.25,3041,9752,3012,9235,508,9707,,,,
22909,16.2,16.8,16.5,1510,9841,1114,9066,7002,9500,,,,
22910,18.5,16.2,17.35,1000,9397,3032,8409,,,,,,
22911,15.4,17.7,16.55,1110,9708,3013,9504,1502,9070,,,,
22912,18.2,16.2,17.2,1203,9089,903,9123,1105,9540,1204,9554,,
22913,16.8,16.7,16.75,6800,9885,1518,9125,506,9548,,,,
22914,15.8,18.7,17.25,3134,9053,400,9048,1506,9133,,,,
22915,16.1,17.9,17,1501,9069,3153,9629,903,9116,,,,
22916,20,16.3,18.15,3113,9191,1503,9015,300,9223,1105,9540,,
22917,15.1,11.8,13.45,7001,9500,503,9240,502,8067,3331,9069,,
22918,18.4,12.1,15.25,1107,9192,3082,9148,1518,L162,160,9185,,
22919,15.3,15.5,15.4,1000,9257,1000,8184,,,,,,
22920,18.5,13.7,16.1,902,9020,906,L188,3131,L246,,,,
22921,17.6,12.6,15.1,1103,9209,1000,9104,,,,,,
22922,15.5,18.7,17.1,1000,9229,201,9817,1504,8358,1506,9182,,
22923,16.9,18.9,17.9,7065,9500,1518,L209,3063,9801,1506,L288,3153,9205
22924,13.5,15.9,14.7,6800,9119,300,9012,1510,9162,,,,
22925,16.8,13.4,15.1,3063,8029,3151,9563,1203,9113,3181,9054,,
22926,14.6,17,15.8,1107,L251,3141,L003,1502,L010,,,,
22927,15.4,15.9,15.65,1506,9135,1000,L215,501,9891,505,9133,,
22928,16.5,16.2,16.35,6800,9240,1518,9099,7092,9500,3241,9640,,
22929,13.7,16.8,15.25,1202,9023,3063,8519,1105,9104,3139,9921,3138,L030
22930,16.2,10.9,13.55,1504,9078,505,9133,,,,,,
22931,16.4,16.3,16.35,903,9119,3042,9853,3031,9869,,,,
22932,15.3,17,16.15,1109,9026,300,9252,300,9196,400,9240,,
22933,15.9,14.4,15.15,1516,8363,7001,9500,,,,,,
22934,20,17.5,18.75,6800,8029,3135,9110,501,9223,3011,9869,,
22935,16.8,12,14.4,1516,9157,7085,9500,1513,L040,1109,9026,,
22936,15.6,10.8,13.2,3011,8005,3118,L085,505,L109,,,,
22937,19.6,15.3,17.45,3012,L194,1502,9070,400,9020,,,,
22938,16.7,16.8,16.75,3242,9644,1107,L251,203,9494,3045,9188,,
22939,12.8,16.8,14.8,400,9740,3182,9109,400,9016,,,,
22940,15.1,16.3,15.7,150,9181,1507,9554,7220,9504,3135,9117,,
22941,16.7,17.9,17.3,400,9257,3186,L021,170,9081,,,,
22942,14.1,19.8,16.95,1114,9078,3101,9851,1506,9006,902,9181,,
22943,13.8,16.5,15.15,3102,9112,3182,9109,,,,,,
22944,17.3,16.1,16.7,7230,9890,1105,9099,501,8408,1101,9554,,
22945,17,16.1,16.55,1000,9019,3118,9121,,,,,,
22946,16.5,16.8,16.65,1103,L227,3064,9770,1000,9119,3081,9853,902,9006
22947,17,16.4,16.7,201,9821,903,L167,3135,9098,505,9006,,
22948,13.9,15.4,14.65,602,9752,3151,9005,1308,9147,400,9074,3117,9889
22949,16.4,15,15.7,3153,9629,502,8067,1514,8411,603,9257,400,9112
22950,14.4,15.7,15.05,1107,9143,6800,9147,3043,A004,1507,9554,,
22951,14.4,16.5,15.45,3014,L135,300,9069,3117,9058,,,,
22952,14.7,16.3,15.5,1109,9026,3064,9123,3102,9147,3101,9853,,
22953,15.4,18.8,17.1,3051,L093,203,9003,1101,9554,1000,9078,,
22954,15.6,19.5,17.55,3154,L100,300,9252,6810,L277,3117,9991,,
22955,15.8,17.9,16.85,3153,9205,7045,9500,1502,9790,,,,
22956,18.9,17.5,18.2,1503,9113,1516,9448,,,,,,
22957,15.9,15.2,15.55,504,9494,1518,9099,3063,9722,906,8259,,
22958,11,14.6,12.8,1000,9113,3182,9254,3045,9188,1203,L193,7002,9500
22959,14.8,17.4,16.1,1510,9841,505,9143,1111,9707,3123,9130,,
22960,15.7,16.6,16.15,3117,9242,505,9182,3102,9741,,,,
22961,16.9,18.5,17.7,7220,9504,3101,9084,506,9548,3101,9853,,
22962,15,17.6,16.3,1501,9069,3012,L194,,,,,,
22963,15.4,16.4,15.9,1518,9099,1110,9847,,,,,,
22964,15.1,18.5,16.8,3051,9085,300,L223,906,8259,,,,
22965,13.6,17.1,15.35,904,9081,504,9819,,,,,,
22966,16.3,17.2,16.75,604,9147,3031,9152,504,9819,1503,9226,,
22967,17.7,16.8,17.25,1000,9240,1515,9011,,,,,,
22968,14.8,13.3,14.05,3135,9110,901,9554,3134,9829,,,,
22969,14.3,17.1,15.7,901,9554,503,9081,300,L209,3055,9726,902,9020
22970,16.7,18.5,17.6,3043,L069,504,9494,1502,9904,,,,
22971,16.1,16.5,16.3,7035,L068,3151,9054,7230,8143,,,,
22972,13,15.7,14.35,3182,9123,5402,9007,1000,9019,1516,9238,1000,9229
22973,14.3,17.8,16.05,3138,9119,3162,9473,1510,9162,3062,9054,,
22974,17.5,16.3,16.9,1504,8358,7105,L118,904,9081,501,9119,,
22975,15.5,15.2,15.35,3063,9061,1519,9104,502,9078,1000,9104,1000,9813
22976,15.3,14.8,15.05,904,9081,1105,L209,1000,9012,3102,9205,,
22977,13.9,19.5,16.7,3163,9148,1103,9385,,,,,,
22978,17.1,16.8,16.95,1000,9147,1110,9708,,,,,,
22979,13,14.6,13.8,903,L231,3023,8437,1109,9219,1519,9121,3064,L209
22980,13.3,15.7,14.5,3182,9109,1515,9086,902,9204,1000,9098,,
22981,15.7,13.9,14.8,1107,9006,1204,9012,,,,,,
22982,12.4,20,16.2,1000,9146,1514,8411,3134,9716,1307,L208,,
22983,13.4,14.1,13.75,1518,L162,400,9740,3101,9238,502,8067,,
22984,12.8,13.9,13.35,1514,8411,1105,9104,,,,,,
22985,16.8,19.1,17.95,1506,9182,1504,8358,,,,,,
22986,13.8,18,15.9,7080,9500,300,L209,3101,9084,1518,9345,,
22987,19.4,14.2,16.8,400,9112,3155,9504,,,,,,
22988,12.5,14.1,13.3,1110,9708,3118,9089,1504,8358,3117,9147,,
22989,13.8,15.5,14.65,3118,L117,3101,9851,3105,L131,,,,
22990,16.5,15.5,16,3031,9152,3182,9152,,,,,,
22991,15.2,19.1,17.15,400,9112,1306,9196,503,9240,,,,
22992,19,17.4,18.2,1103,9223,3122,9119,3143,9152,1000,9813,,
22993,17.4,17.1,17.25,1518,9345,1518,9099,3122,9119,,,,
22994,15.5,16.5,16,6800,9219,1000,9146,501,L192,604,L173,,
22995,13.6,14.7,14.15,1107,9006,1000,L188,1504,8358,1507,9554,502,9078
22996,16.9,15,15.95,3135,9117,7001,9500,3118,9455,7015,9500,904,9081
22997,15.3,18.6,16.95,501,9146,3117,9058,,,,,,
22998,14.7,15.4,15.05,1518,L209,506,9548,501,9011,,,,
22999,12,13.5,12.75,1510,9841,1110,9708,3102,9205,,,,
23000,15.7,16.9,16.3,1105,L224,150,9219,7230,L067,6800,9119,,
23001,14.3,15.4,14.85,3113,9191,7210,8149,3182,8517,,,,
23002,13.7,13.2,13.45,1103,9086,7220,9504,7085,9500,,,,
23003,11.1,13.8,12.45,7005,9500,1105,9099,,,,,,
23004,18.2,14,16.1,400,9205,1510,9841,1107,9143,1510,9162,,
23005,14,17.1,15.55,1518,9121,501,9257,1105,L209,904,9081,,
23006,13.9,18.4,16.15,300,L209,1517,9081,,,,,,
23007,16.3,13.7,15,1518,9099,1000,9397,3121,9254,,,,
23008,14.7,16.4,15.55,507,9238,903,9099,,,,,,
23009,17.8,18.4,18.1,3081,9023,7035,9500,,,,,,
23010,14.6,15.6,15.1,605,9707,1519,9104,3165,9731,,,,
23011,17.4,19.7,18.55,906,L188,3011,8005,3131,8002,1201,9752,,
23012,14.8,14.6,14.7,7110,9217,7230,8143,7110,9076,,,,
23013,16.1,14.9,15.5,3062,L095,3118,9455,1104,9081,3145,9763,7040,9549
23014,15.5,16,15.75,1510,9841,300,L209,1517,9147,1101,9554,,
23015,16.3,17,16.65,6800,9885,3135,8316,,,,,,
23016,18,14.4,16.2,906,8259,6810,L278,903,L231,3118,9455,,
23017,17.5,16,16.75,3064,9123,1000,9397,,,,,,
23018,14.4,17.1,15.75,1104,9081,1510,9841,1518,L209,,,,
23019,16.6,15.4,16,300,9119,1105,9540,1203,L209,,,,
23020,12.9,18.8,15.85,7055,9500,1108,9813,7001,9500,1517,A013,,
23021,18.1,14,16.05,604,9081,7035,L066,505,L109,300,9123,602,9818
23022,15.2,15.6,15.4,3043,9125,3163,9123,1504,8358,,,,
23023,13.3,16.1,14.7,1000,9096,3134,9053,7040,9500,904,9081,,
23024,19.2,15.4,17.3,3061,L024,1000,9853,3083,L269,201,9817,,
23025,13.6,13.9,13.75,7045,8138,7230,8138,7040,9500,300,L217,,
23026,16.1,15.9,16,300,9002,1503,9015,903,L167,904,9081,,
23027,18.6,14.9,16.75,400,9740,1000,9119,604,9219,901,9554,,
23028,14.5,17.4,15.95,6800,9448,1000,9785,201,9204,300,9119,,
23029,15.8,16.9,16.35,300,9223,1000,L078,,,,,,
23030,18.4,16.1,17.25,1516,8014,1518,L162,501,9113,,,,
23031,13.6,16.1,14.85,1506,8413,3091,9563,1104,9147,1517,A013,3113,9231
23032,19.3,14.2,16.75,3061,9016,3164,8516,902,9023,,,,
23033,12.3,17.9,15.1,3117,9870,3117,9058,3135,9117,3064,9105,,
23034,16.7,11.3,14,3091,9853,501,9891,501,L285,1000,9056,1503,L214
23035,17.2,13.6,15.4,3065,9147,201,9204,,,,,,
23036,13.4,15.6,14.5,3043,9125,7015,8149,502,8067,3163,9087,,
23037,17.4,15.1,16.25,1109,9026,507,9026,,,,,,
23038,14.9,16.1,15.5,503,9147,1518,9099,,,,,,
23039,13.9,19.2,16.55,1000,9098,1502,9070,6800,9147,3022,9010,,
23040,13.9,16.1,15,604,9081,1104,9081,,,,,,
23041,15.7,16.8,16.25,503,9240,903,9224,1103,L227,,,,
23042,16.2,15.7,15.95,1518,9099,3143,9994,1105,9125,1506,9135,3134,9867
23043,15.6,15.3,15.45,1506,9204,903,L231,1104,9081,,,,
23044,12.2,18.5,15.35,300,9016,501,9104,901,9554,,,,
23045,15.8,17.1,16.45,901,9554,507,9026,1000,9078,,,,
23046,14.8,15.9,15.35,7220,L067,503,9147,3153,9627,1506,L288,,
23047,11.9,15.9,13.9,1000,9499,1110,9708,3181,9930,7035,9500,,
23048,15.4,14.7,15.05,3139,8442,6800,9189,7035,L068,,,,
23049,17.6,17.5,17.55,1504,8358,1514,8411,3045,9205,7015,9833,,
23050,15.1,12.8,13.95,501,9891,902,9240,7110,9163,3113,9222,,
23051,17.8,16,16.9,501,L285,3161,9003,3143,9994,203,9011,3121,9084
23052,15.5,14.7,15.1,1107,9006,903,8036,400,9740,,,,
23053,18.7,18.4,18.55,3242,9112,6800,9019,3014,L135,,,,
23054,12.9,20,16.45,1105,9099,604,9219,3138,L091,,,,
23055,14.4,15.1,14.75,1000,L188,3123,9003,903,9116,300,9196,,
23056,18.2,14.2,16.2,1203,9104,1107,9204,1502,9070,,,,
23057,14,16.2,15.1,602,9818,902,8109,,,,,,
23058,17,13.2,15.1,3043,9125,7080,9500,1504,8358,,,,
23059,16.7,15.6,16.15,501,9011,1000,L188,7015,9549,503,9081,,
23060,18.6,15.1,16.85,1204,9379,1000,9134,3143,9152,904,9081,,
23061,16.3,18.6,17.45,501,9119,505,9132,1105,9104,,,,
23062,17.5,13.4,15.45,3165,9731,903,9099,,,,,,
23063,16.9,13,14.95,3243,L143,6800,9147,7015,9504,,,,
23064,18.9,16,17.45,604,9219,3134,8005,7040,L101,,,,
23065,18.4,15.9,17.15,3055,9725,3122,9070,3141,L259,300,9002,,
23066,18.1,15.5,16.8,300,9041,1105,9104,6810,L282,,,,
23067,14.7,18.8,16.75,1307,9119,906,8259,7220,L066,1518,9099,400,9240
23068,17,16.1,16.55,300,9194,3034,9173,400,9205,1000,9002,,
23069,14.2,15.9,15.05,1515,8377,7230,9890,,,,,,
23070,18.1,16.8,17.45,3012,8016,3103,8525,602,8262,,,,
23071,12,15.6,13.8,503,9240,7035,8149,1107,L251,906,9155,3182,9205
23072,15.5,17.7,16.6,7230,L068,3064,L209,3045,9188,6800,8109,6810,L282
23073,16.2,15.4,15.8,3033,9074,1507,9554,1000,9098,1000,9192,,
23074,16.6,17,16.8,605,L256,3242,9644,505,9181,505,9773,3161,9003
23075,18.8,19.9,19.35,3117,8015,201,9204,,,,,,
23076,15.9,14.5,15.2,1306,9219,1204,9379,903,9348,3053,9111,,
23077,14.3,16.5,15.4,300,9002,3062,9675,1502,9904,,,,
23078,15.8,16.1,15.95,1518,L162,6800,9885,3113,9191,902,9204,,
23079,16.8,16.8,16.8,3062,9774,400,9740,3011,9888,3182,9994,,
23080,19.8,14.2,17,501,9257,1518,L221,1204,9012,7035,9500,3145,9763
23081,18.4,15.5,16.95,1114,9066,901,9554,1518,L209,1514,8411,,
23082,15.8,19,17.4,1503,L204,604,9026,204,9081,7230,8143,,
23083,16,16.4,16.2,1518,L221,7002,9500,1107,L251,,,,
23084,19.3,15.2,17.25,1203,L193,1510,9841,,,,,,
23085,16,15.4,15.7,300,9041,1110,9708,7075,9500,3105,8514,,
23086,15.6,16.8,16.2,3055,L158,1000,9078,,,,,,
23087,16.8,13.6,15.2,6800,9157,1504,8358,1000,9056,1104,9081,1517,9210
23088,16.8,15.8,16.3,300,9204,5402,9007,,,,,,
23089,14.2,13,13.6,1113,9548,1103,9696,1107,L251,,,,
23090,14.7,15.8,15.25,7002,9500,3065,9058,400,9139,,,,
23091,12.4,14.7,13.55,7220,L066,1103,9011,1000,9134,,,,
23092,16.9,16.4,16.65,7230,L066,1508,9791,1507,9813,3134,9205,1000,9192
23093,16.8,15,15.9,1000,9081,3143,9994,,,,,,
23094,15.2,15.9,15.55,1516,8363,1105,9104,3134,9870,1110,9813,,
23095,15.3,18,16.65,3135,9119,3031,9994,206,9351,7010,9500,1516,8364
23096,17.4,16.1,16.75,7080,9500,1105,L209,,,,,,
23097,19.2,17.3,18.25,1516,8364,903,9015,7230,9504,,,,
23098,13.2,16.2,14.7,1101,9554,1107,9139,1000,9134,3103,L257,,
23099,16.3,14.4,15.35,1308,9081,3012,L021,1107,L251,1502,9754,,
23100,18.5,15.1,16.8,7230,9504,1000,9089,,,,,,
23101,15.7,16.5,16.1,1510,9841,3181,9853,,,,,,
23102,17.5,16.1,16.8,3034,9173,1104,9147,901,9554,1000,9123,,
23103,18.2,16.3,17.25,3138,9119,3045,9213,3062,8342,,,,
23104,15.9,13,14.45,902,9252,1510,9841,903,L231,3152,9862,,
23105,12.6,12.7,12.65,3182,9152,3101,L099,,,,,,
23106,15.3,16.1,15.7,1505,9494,3154,L100,,,,,,
23107,13.5,13.9,13.7,6800,9081,1501,9071,,,,,,
23108,17.1,18.1,17.6,1103,9011,902,9181,1107,L251,400,9025,,
23109,16.5,13.5,15,1000,9113,3182,9109,1518,9257,3145,9763,300,9223
23110,16.9,14.8,15.85,3152,9112,1000,9123,3134,9058,,,,
23111,16.3,18,17.15,3063,9152,903,9348,505,9139,1107,9181,,
23112,14.4,15.2,14.8,1110,9813,3083,L269,,,,,,
23113,15.1,17.1,16.1,1107,9040,400,9740,7015,9833,7080,9500,,
23114,16.3,18.4,17.35,604,8251,3113,8439,1105,9540,,,,
23115,15.3,20,17.65,400,9139,502,8067,1503,9209,1000,9113,,
23116,16.5,13.6,15.05,1107,L251,3063,9061,1104,9081,904,9081,,
23117,13.3,13.7,13.5,6810,L281,507,9238,7005,9500,3163,9148,,
23118,17.4,10.7,14.05,1506,8458,1109,9219,,,,,,
23119,12.2,18.7,15.45,903,9096,3241,9152,3091,8339,3011,9888,,
23120,16.6,17.3,16.95,1103,9113,903,8036,3142,L179,,,,
23121,14,14.7,14.35,1000,9243,6800,L030,3103,9243,1504,9078,,
23122,18.6,15.4,17,602,L090,1502,9070,1000,9397,3131,8264,,
23123,16.8,16.2,16.5,3139,9164,1202,9023,901,9554,1107,9143,,
23124,15.3,13.9,14.6,400,9071,3064,9455,7220,L068,1516,9448,,
23125,18.5,15.1,16.8,7220,L067,3164,9498,602,9104,1103,9011,1518,9345
23126,17.4,14.6,16,1502,9790,3033,L260,1203,9113,400,9225,,
23127,15,11.4,13.2,505,9773,1107,9182,3063,9061,3102,9147,3034,8156
23128,19.4,15.8,17.6,1508,9556,3138,L091,3043,9125,3134,8005,,
23129,16.3,16.7,16.5,3032,8409,7110,9217,3135,L089,,,,
23130,17,18.7,17.85,3105,L131,3055,L158,1510,9162,3141,9003,,
23131,12.8,14.6,13.7,902,9139,7110,9875,7015,L068,1103,9146,,
23132,15.8,11.3,13.55,1101,9554,3153,8111,902,9917,7035,9504,,
23133,18,17,17.5,604,9853,602,9012,1000,9119,3062,9774,3134,9053
23134,16.2,15,15.6,3134,9227,1000,9078,7040,L101,,,,
23135,18.8,13.3,16.05,3103,L257,3031,8402,1516,9229,605,9841,,
23136,18.8,14.9,16.85,1518,L209,1204,9540,501,9455,300,9212,,
23137,14.7,13,13.85,3181,9853,6800,9019,3105,9207,1518,L162,,
23138,14.7,14.6,14.65,1204,9540,1107,L251,7230,8138,3043,9125,,
23139,20,19.5,19.75,1204,9012,1506,9139,3117,9476,,,,
23140,14.2,13.9,14.05,3082,9148,1503,9385,1000,9229,,,,
23141,15.6,15.1,15.35,3138,8398,300,L217,903,9116,1515,9086,,
23142,16.6,15.2,15.9,3241,9152,3105,L131,3023,8437,,,,
23143,12.9,14.8,13.85,3011,9056,3135,9125,1518,L209,7220,8149,,
23144,15.8,15.6,15.7,6800,9157,1202,9023,,,,,,
23145,18.7,12.1,15.4,6800,9189,204,9152,,,,,,
23146,16.2,15.7,15.95,1000,9113,505,9006,,,,,,
23147,15.7,15.8,15.75,300,9119,1516,8102,1000,9209,400,9707,,
23148,16.3,20,18.15,3181,9850,502,8067,3082,9173,3061,9016,1506,8413
23149,15.2,16.3,15.75,3135,9123,6800,L030,3022,9238,3105,8514,,
23150,19.2,15.2,17.2,903,9119,7210,L066,3155,9500,903,9104,,
23151,17.8,15.4,16.6,7001,9500,7015,9504,3034,9173,3081,8337,,
23152,15.4,16.4,15.9,1504,8358,602,L090,604,9081,,,,
23153,14.5,14.2,14.35,1202,9023,1000,9353,3043,A004,1000,9127,,
23154,16.5,13.5,15,1506,9252,1103,L227,3145,9763,,,,
23155,17.8,16.1,16.95,1103,L096,3122,9119,1101,9554,,,,
23156,14.3,14.6,14.45,903,8036,1502,9072,1204,9841,1105,L209,3062,9731
23157,14,12.9,13.45,1516,9002,1110,9847,3064,9105,,,,
23158,16.9,14.6,15.75,3012,L194,1114,9066,3101,9851,1506,9182,1203,9119
23159,15.9,18.8,17.35,1107,L251,1105,9099,1516,9229,1103,L227,,
23160,20,14.7,17.35,1506,L288,1506,9182,3117,9476,3117,8015,1106,9494
23161,17.1,15.1,16.1,1000,9785,3102,9119,3105,9178,,,,
23162,15,16.4,15.7,1103,8258,1515,8258,,,,,,
23163,18.8,15.8,17.3,3083,9089,3134,9053,,,,,,
23164,12.7,17.6,15.15,400,9112,1516,8364,1105,9123,,,,
23165,13.5,16.7,15.1,3064,9770,1114,9066,,,,,,
23166,15.9,16.3,16.1,6800,9147,3042,9084,904,9081,1103,8258,,
23167,18.9,17.8,18.35,1107,9204,3102,9886,7220,8149,1321,9076,902,9006
23168,16.3,15.8,16.05,1501,9071,1517,9147,1000,9688,,,,
23169,19.3,10.9,15.1,3152,L124,1105,L209,3134,9867,,,,
23170,16.1,10,13.05,6800,9885,506,9813,6800,9157,501,9113,,
23171,14.2,15.7,14.95,7002,9500,1506,9139,3102,9690,903,L231,1503,L204
23172,17.7,14.3,16,904,9081,6810,L282,1107,9192,1103,9086,,
23173,15.5,16.1,15.8,203,9494,1107,9143,3152,9119,3081,8337,1105,9104
23174,15.8,14.1,14.95,1110,9708,1506,9181,3163,9751,3042,9853,1308,9081
23175,17.9,15.2,16.55,1000,9181,300,9119,,,,,,
23176,13.8,13.1,13.45,501,9455,7230,9504,1518,9099,203,9119,3102,9991
23177,15,16.1,15.55,300,9011,150,9219,1516,9019,1000,9917,,
23178,17.6,14.7,16.15,3142,L179,1519,9104,,,,,,
23179,15.9,16.9,16.4,3117,9147,6800,9927,,,,,,
23180,15.2,17.6,16.4,1000,9785,604,9229,1511,9219,1504,9078,300,9099
23181,15.3,16.6,15.95,7220,L066,906,9155,206,9351,3134,9043,1105,L236
23182,11.7,14.4,13.05,502,8067,3142,9853,7005,9500,,,,
23183,15.7,19.3,17.5,400,9112,3081,9853,1104,9081,,,,
23184,15.2,16.1,15.65,3131,8002,1507,9554,,,,,,
23185,17.2,13.8,15.5,1321,9076,300,L209,1503,9015,1501,G008,1516,8102
23186,15.5,17,16.25,1516,9157,3061,L009,3153,9205,,,,
23187,16.6,14.3,15.45,1516,9019,911,9078,1000,9141,,,,
23188,17,14.9,15.95,3117,9147,1506,9914,3063,9722,300,9223,,
23189,15,17.2,16.1,902,9204,3041,9752,902,9181,,,,
23190,20,15,17.5,6810,L282,505,9006,1518,9257,,,,
23191,15.4,15.9,15.65,3082,9148,502,8067,5402,9070,,,,
23192,12.9,17.1,15,3102,9991,501,L285,7110,9996,150,9238,3138,8015
23193,13.7,15.5,14.6,3013,9504,7230,8143,1201,9086,,,,
23194,15.8,16.2,16,3102,9112,6810,L282,3134,9009,1000,9688,,
23195,19.7,14.9,17.3,903,9224,3134,9058,7210,9504,6800,9157,,
23196,18.5,18.7,18.6,300,9252,1110,9847,,,,,,
23197,16.5,12.8,14.65,603,9243,300,L209,7230,8143,7230,L067,6800,L188
23198,14.8,16.5,15.65,1104,9081,903,L231,3055,L158,,,,
23199,15.5,14.3,14.9,1511,9219,903,L231,506,9548,300,L254,,
23200,14.8,12.8,13.8,3113,8438,300,9113,,,,,,
23201,14.2,15.8,15,7220,L067,3064,9089,300,9351,3186,L021,,
23202,16.6,12.3,14.45,1105,L209,3182,9123,3117,8015,3082,9148,,
23203,13.5,12.3,12.9,1501,9069,1510,9707,602,9818,,,,
23204,16.1,19.5,17.8,3152,9112,3064,9455,,,,,,
23205,11.5,13.2,12.35,3113,9010,3023,9242,903,9224,1000,9455,,
23206,20,15.9,17.95,502,8067,6800,9119,3063,9801,1105,9104,,
23207,16,17.4,16.7,1503,9113,7001,9500,3082,9148,,,,
23208,16,15.3,15.65,3102,9123,1518,L221,,,,,,
23209,12.7,18.9,15.8,3081,9023,300,9853,1000,9381,1504,8358,,
23210,14.2,14.1,14.15,903,L231,1517,9081,3181,9054,,,,
23211,18.2,17.1,17.65,3033,L260,1105,L209,3103,L127,3163,9123,,
23212,19.5,12.8,16.15,1000,9146,1518,L162,,,,,,
23213,18.8,15.9,17.35,1501,9071,201,9817,,,,,,
23214,15.3,17.2,16.25,3063,L023,1507,9813,,,,,,
23215,15.4,16,15.7,7210,L067,1516,9229,1503,L214,1518,9455,1204,9554
23216,15,20,17.5,508,9707,5402,8399,,,,,,
23217,18.5,14.7,16.6,1110,9847,3082,9205,3081,9084,5402,8399,,
23218,16.1,19.3,17.7,3034,8156,1202,9853,1000,9113,1501,9071,,
23219,18.4,11.9,15.15,3081,9563,1000,9146,3091,9005,3138,9045,3153,9628
23220,13.8,17.2,15.5,3152,9112,505,9135,1515,9086,,,,
23221,15,12.9,13.95,1517,9147,1105,9099,3054,9242,505,9694,,
23222,16.9,16.6,16.75,7110,9996,7002,9500,1510,9068,,,,
23223,16.9,14.7,15.8,400,9740,1519,9098,,,,,,
23224,11.7,17.2,14.45,1506,9182,3101,8476,1000,9015,1109,9026,1516,8364
23225,16.2,17.5,16.85,1203,L193,3143,9185,7210,8149,400,9225,,
23226,16.5,18.6,17.55,1204,9707,300,L209,501,L192,,,,
23227,14.9,17.9,16.4,1518,L209,1201,9752,1000,9205,300,9099,1517,A013
23228,15.2,15.4,15.3,3113,9222,150,9853,1506,9135,6800,9219,1308,9147
23229,14.8,13.6,14.2,300,9455,7220,9861,902,9252,1202,9254,300,9069
23230,16.6,14.9,15.75,3064,9105,6800,L030,,,,,,
23231,16.7,12.3,14.5,1516,9002,3102,9991,903,9113,505,9181,,
23232,14.8,14.8,14.8,1202,9219,1105,9540,,,,,,
23233,13.4,15.5,14.45,1110,9708,1000,9015,603,9257,,,,
23234,16.4,15.5,15.95,3117,9870,7065,9500,6800,9119,,,,
23235,14.8,14.2,14.5,6800,9119,3033,9074,3102,8015,504,9494,,
23236,15.6,18.8,17.2,3054,9147,1103,L096,400,9740,902,9182,300,L217
23237,14.1,16.3,15.2,1506,9182,3045,9188,505,9132,,,,
23238,16.9,14.2,15.55,3138,8288,3117,8015,,,,,,
23239,15.5,15.5,15.5,903,L231,602,9760,400,9139,3118,L085,,
23240,15.6,17,16.3,1000,9012,1506,9135,1202,9204,,,,
23241,13.1,18,15.55,3117,9242,3141,L259,1501,9069,,,,
23242,14.3,16.1,15.2,1516,9157,3117,L035,1103,8258,,,,
23243,17.4,18.6,18,1506,L288,3062,9675,400,L258,,,,
23244,19.4,19.3,19.35,300,9853,506,9548,3022,9010,3164,8516,,
23245,16.3,18,17.15,1000,9089,903,9119,1507,9554,,,,
23246,11.1,15.7,13.4,3152,L124,300,9002,1104,9147,,,,
